DLR_DEALER_CODE_C,DLR_DEALER_SUBCD_C,UDBI03_PACKED_PART_C,PINVTY_QDATE_Y,PINVTY_PRT_QOH_A,UDBI03_PRT_STKING_F,UDBI03_LAST_SALE_Y,PRT_DEALER_COST_A
90770,PI   ,1S613B438AA,04-03-18,5,N,02/23/2018,22.7
90715,PI   ,8V5118D543AA,12-07-18,12,N,12-05-18,6.92
91065,PI   ,5U3917528EA19,12-07-18,12,Y,10/25/2018,2.63
91123,PI   ,9M5Q6734AA,12-07-18,2,Y,11-01-18,0.46
90427,PI   ,5U3917528CA16,12-07-18,11,N,11/16/2018,1.99
91098,PI   ,12103765,12-07-18,22,N,12-04-18,2.09
91065,PI   ,2S619601C1AMC,12-07-18,8,N,12-04-18,5.71
90647,PI   ,YS6F12287A1A,06/30/2017,1,U,06/27/2017,6.72
90343,PI   ,AV6N19G244AA,12-07-18,10,N,12-06-18,11.41
90427,PI   ,4M5Q6C301MA,12-07-18,1,N,01/25/2018,0
90647,PI   ,6S691012AA,06/30/2017,41,U,06/30/2017,2.77
91123,PI   ,AV1T13A803AC,12-07-18,2,Y,04-12-18,44.48
91080,PI   ,CC119601CB,12-07-18,2,N,11-06-18,15.88
90678,PI   ,6M516K863JA,06/30/2017,1,U,06-09-17,41.41
91080,PI   ,EM5G6714AA,12-07-18,17,N,12-07-18,6.05
90148,PI   ,W716352S300,12-07-18,7,N,08-06-18,1.42
91065,PI   ,DG9C1125AE,12-07-18,2,Y,09/29/2017,72.25
90715,PI   ,6090983,12-07-18,4,N,12-01-18,0.42
91080,PI   ,2S6Z6731D,12-07-18,2,Y,12-07-18,5.58
91065,PI   ,HYFS094YEC,12-07-18,12,N,11/28/2018,14.9
90715,PI   ,2S619601C1AMC,12-07-18,31,N,12-06-18,5.19
90427,PI   ,GV6Z9P449E,12-07-18,1,N,08-06-18,461.77
90715,PI   ,BB3Q6744BA,12-07-18,78,N,12-06-18,6.41
90427,PI   ,CN119601AD,12-07-18,19,N,11/30/2018,13.33
90678,PI   ,AB398W005CD,06/30/2017,1,U,03/23/2016,22.52
90639,PI   ,AB396C646DC,12-07-18,1,N,11/26/2018,144.36
91080,PI   ,W7021413S437,12-07-18,6,Y,10-04-17,2.84
90715,PI   ,2S6J1A049A1A,12-07-18,21,N,12-03-18,25.17
90148,PI   ,D1BBA46506AB3JA6,12-07-18,1,N,12-05-18,79.98
98060,PI   ,BS696D314AB,04-02-18,1,N,03/27/2018,41.75
90639,PI   ,CS6Z17A900AA,12-07-18,2,N,11/28/2018,0.8
90343,PI   ,CN1Z5E212C,12-07-18,1,N,11-05-18,325.03
90257,PI   ,AV613B438BA,04-03-18,2,N,03/13/2018,23.87
91065,PI   ,6N292200AA,12-07-18,13,Y,10-04-18,32.26
91080,PI   ,YS611130BB,12-07-18,1,Y,06/16/2017,13.76
90427,PI   ,WL5110135B,12-07-18,9,N,10/29/2018,0
91080,PI   ,BF500DOT4MC,12-07-18,26,N,12-07-18,2.8
90715,PI   ,2S696714AB,12-07-18,16,N,12-06-18,4.77
90639,PI   ,CV618K012AA,12-07-18,1,Y,11/13/2018,19.65
91123,PI   ,8V5118D543AA,12-07-18,6,N,11-05-18,6.94
91080,PI   ,CN1119N619AA,12-07-18,9,N,12-06-18,11.57
91064,PI   ,FB3Q6A228BA,12-07-18,1,N,11/16/2018,100.83
91124,PI   ,AB3917683AAE,12-07-18,1,Y,09/14/2018,71.06
90678,PI   ,BK212N248BD,06/30/2017,3,U,06/19/2017,28.45
91124,PI   ,F33C3F656BA,12-07-18,3,N,11/28/2018,2.28
90715,PI   ,6N292200AA,12-07-18,15,N,11/30/2018,47.91
90343,PI   ,AB3926224A46CB,12-07-18,1,N,09-12-18,7.43
91124,PI   ,AS6AF21813BK,12-07-18,1,Y,03-07-18,61.16
90647,PI   ,UH7134152,06/30/2017,4,U,06/30/2017,1.15
90427,PI   ,6N2Z17603A,12-07-18,1,N,12-06-18,0.75
90770,PI   ,7M5R6C631AD,12-07-18,1,Y,09/20/2018,38.28
91123,PI   ,BM5G6K301AC,12-07-18,3,Y,09/25/2018,36.53
90257,PI   ,AV6Q9D280B2A,04-03-18,1,N,02/27/2018,253.94
90148,PI   ,EB3B41290D12AA5BAW,12-07-18,1,N,11/23/2018,4.77
90770,PI   ,5U7JM2C204AB,04-03-18,1,N,03/19/2018,17.42
91123,PI   ,2S616C301DA,12-07-18,1,N,11-12-18,12.66
90678,PI   ,WE0110450A,06/30/2017,1,U,12/13/2016,1.79
90343,PI   ,AB392161209AC3YYW,12-07-18,1,N,09/25/2018,36.68
90678,PI   ,AB3926613A38DA,06/30/2017,1,U,06-11-15,59.49
90770,PI   ,2S61A52016AB,04-03-18,2,N,12-12-17,2.39
90427,PI   ,5M5T14B192CA,12-07-18,3,N,06/13/2018,7.7
91123,PI   ,5U3917528CA16,12-07-18,7,N,12-04-18,2
90770,PI   ,EB3B17F930DA3A06,04-03-18,1,N,03/23/2018,13.42
90678,PI   ,AB3922053DA,06/30/2017,1,U,06/27/2017,75.49
91123,PI   ,AB3919E616AA,12-07-18,2,N,11/20/2018,70.25
98060,PI   ,2S6Z9601B,04-02-18,2,N,03/26/2018,7.76
90770,PI   ,3387699,12-07-18,9,Y,11-09-18,6.23
90257,PI   ,2S619155AB,04-03-18,3,N,03/28/2018,22.1
90715,PI   ,XS6R3K169CA,12-07-18,11,N,12-06-18,7.2
91098,PI   ,2S6J1K018B1A,12-07-18,2,N,12-03-18,29.18
90647,PI   ,96MM6714B1AM1C,06/29/2017,19,U,06/29/2017,3.7
91106,PI   ,7U7JM2C200BA,12-07-18,1,N,11-09-18,19.43
90343,PI   ,2S6J1A049A1A,12-07-18,4,N,11/23/2018,26.45
90343,PI   ,BB3Q9C993BB,12-07-18,4,N,11/21/2018,16.3
90343,PI   ,9XF202040M,12-07-18,2,N,12-06-18,3.5
91064,PI   ,AV6Q6C301DA,12-07-18,1,Y,08/29/2018,19.08
91124,PI   ,WL5113111,12-07-18,1,Y,08/21/2018,4.64
90343,PI   ,UR5632220,12-07-18,2,N,10/26/2018,70.14
90678,PI   ,AB3921045C09AB3ZHE,06/30/2017,1,U,08/31/2016,8.82
90770,PI   ,AB311215BC,12-07-18,2,N,11/16/2018,75.44
90647,PI   ,CM5G6048DA            ,06/22/2017,4,U,03/31/2017,1.53
90427,PI   ,AB391177AA,12-07-18,1,N,11-12-18,3.19
90678,PI   ,DB3913404AA,06/30/2017,1,U,06/21/2017,111.36
90715,PI   ,BM5117528CC,12-07-18,5,N,11-08-18,15.19
90678,PI   ,G67513480MC,06/30/2017,5,U,08/25/2016,6.91
90639,PI   ,AB399601AD,12-07-18,78,N,12-06-18,25.44
91124,PI   ,AB396C301CB,12-07-18,2,Y,10/25/2018,29.27
90148,PI   ,7N2118495AC,12-07-18,2,N,11/16/2018,40.83
90343,PI   ,5S432B384AA,12-07-18,1,N,11/22/2018,13.35
90148,PI   ,AV591125AC,12-07-18,1,N,11-08-18,65.67
91098,PI   ,AB3915A417AJ,12-07-18,1,Y,06-01-18,14.04
90343,PI   ,EB3C3078C1C,12-07-18,1,N,11/19/2018,157.32
98060,PI   ,F5T96734BA,04-02-18,104,N,03/29/2018,0.97
90148,PI   ,97AG3N324AC,12-07-18,2,N,11/13/2018,1.72
98060,PI   ,96MM6571BH,04-02-18,2,Y,01/27/2018,1.91
90715,PI   ,6N293B438AA,12-07-18,12,N,11/28/2018,25.02
90148,PI   ,AS6Z1424B,12-07-18,1,N,10-12-18,2.24
90343,PI   ,W712650S417,12-07-18,4,N,12-03-18,1.12
90678,PI   ,AB3921220A20AB,06/30/2017,2,U,01/22/2014,51.42
90770,PI   ,D1B19F276BA,04-03-18,2,N,01-04-18,8.64
90257,PI   ,CN119601AD,04-03-18,14,N,03/28/2018,14.62
90257,PI   ,BK212M008AC,04-03-18,2,N,03/29/2018,94.31
90343,PI   ,94FB16B626AA,12-07-18,5,N,11/27/2018,12.11
90715,PI   ,CS691130AA,12-07-18,1,N,11-09-18,15.08
90639,PI   ,G2MZ1V125AVA,12-07-18,7,N,11/19/2018,38.94
90770,PI   ,DV611125EA,04-03-18,2,N,09/23/2017,56.08
91080,PI   ,CC119176BC,12-07-18,2,Y,10-08-18,37.03
90639,PI   ,F1F13A423AAA,12-07-18,1,N,02/20/2018,134.16
90427,PI   ,XM341126BC,12-07-18,6,N,11-06-18,67.61
90148,PI   ,EB3B2162901FB3ZHE,12-07-18,1,N,10/24/2018,134.42
90639,PI   ,W715694S300,12-07-18,40,N,11/29/2018,1.16
91123,PI   ,8C1R3K169AA,12-07-18,3,Y,08/28/2018,6.19
90770,PI   ,BE8Z8100A,12-07-18,1,N,11/28/2018,5.29
91124,PI   ,BK211513AB,12-07-18,2,Y,05/31/2018,33.54
90678,PI   ,WE0115186A,06/30/2017,4,U,06-09-17,8.38
90427,PI   ,AB396C301AB,12-07-18,1,N,12-06-18,35.66
90770,PI   ,E5RY13466B,04-03-18,7,N,01-11-18,3.26
91065,PI   ,CN1Z17528P,12-07-18,1,Y,12-03-18,10.91
90715,PI   ,AB397A543AD,12-07-18,2,N,11/23/2018,37.27
90647,PI   ,6S6117B718AA          ,06/22/2017,4,U,06-07-17,2.53
91124,PI   ,AB397A543AD,12-07-18,1,Y,11/29/2018,37.83
90678,PI   ,ACCWLP2MC,06/30/2017,9,U,02/14/2017,1.95
90639,PI   ,AV6N19G244AA,12-07-18,16,N,12-04-18,12.14
90427,PI   ,FB3Q9B395BC,12-07-18,3,N,11/26/2018,520.27
91106,PI   ,WL8113Z40MC,12-07-18,5,N,11/14/2018,6.45
91123,PI   ,F5T96734BA,12-07-18,64,N,12-07-18,0.83
90678,PI   ,6N293B438AA,06/30/2017,1,U,06/22/2017,21.47
91123,PI   ,AV1T14K147AA,12-07-18,1,Y,11/20/2018,30.78
98060,PI   ,W716468S437,04-02-18,1,N,03-06-18,1.21
91124,PI   ,AB399B072AD,12-07-18,1,Y,09/20/2018,28.29
91123,PI   ,96MM6714B1AM1C,12-07-18,11,N,12-04-18,3.77
91124,PI   ,WE0110235,12-07-18,1,Y,08-03-18,11.93
91065,PI   ,W714914S303,12-07-18,1,Y,12-03-18,0.5
90770,PI   ,3M512B486AA,04-03-18,1,N,12/20/2017,8.76
90427,PI   ,W703540S437,12-07-18,2,N,10/16/2018,1.1
90770,PI   ,8V219601A1A,12-07-18,4,N,11/28/2018,7.72
90770,PI   ,AB399Y438AJ,04-03-18,1,Y,03/20/2018,39.14
90427,PI   ,4U7J19544AB2A,12-07-18,141,N,12-06-18,5.99
90715,PI   ,AA6E6714AA,12-07-18,73,N,12-06-18,6.03
90678,PI   ,XS6E6C301DB,06/30/2017,1,U,07/24/2015,13.53
90427,PI   ,96MM6714B1AM1C,12-07-18,9,N,12-04-18,3.5
90343,PI   ,EB3B28401CB,12-07-18,1,N,11-09-18,16.91
90343,PI   ,WE0112121,12-07-18,8,N,10/29/2018,6.71
91080,PI   ,GV6Z9P449A,12-07-18,2,Y,01/18/2018,9.96
90678,PI   ,6C1Q6744BA,06/30/2017,12,U,06/30/2017,10.07
90678,PI   ,7M394873AA,06/30/2017,2,U,11/21/2016,89.27
90647,PI   ,MFL105MC              ,06/22/2017,2,U,04/25/2017,4.39
90647,PI   ,5U3917528CA16,06/27/2017,10,U,06/27/2017,2.11
90678,PI   ,2S6T432A98AF,06/30/2017,1,U,05-10-17,37.56
91124,PI   ,BB3Q6744BA,12-07-18,122,N,12-07-18,6.49
91124,PI   ,U019B012A,12-07-18,1,N,11/29/2018,17.15
90715,PI   ,4R8Q6N652AA,12-07-18,2,N,11-05-18,1.2
91064,PI   ,FSA137380E,12-07-18,1,Y,09/29/2017,31.33
91123,PI   ,9M5J9176AA,12-07-18,5,Y,08/14/2018,20.08
90343,PI   ,BK3Q6C073BA,12-07-18,1,N,09/14/2018,6.7
91064,PI   ,W715694S300,12-07-18,7,N,10-11-18,1.21
90257,PI   ,EB3G9L440EB,04-03-18,2,N,03/16/2018,149.95
90678,PI   ,5M5Q9155AA,06/30/2017,1,U,05-05-16,55.47
90427,PI   ,7N2118495AC,12-07-18,4,N,12-06-18,37.46
90148,PI   ,6M5G6K292BA,12-07-18,5,N,12-03-18,9.3
90257,PI   ,YS6F12286A1A,04-03-18,1,N,03/22/2018,7.96
98060,PI   ,AB3919N619AA,04-02-18,9,N,03/29/2018,7.01
98060,PI   ,YC1R7600AA,04-02-18,1,N,03-06-18,19.77
90678,PI   ,6M5Q6C301AB,06/30/2017,1,U,10-05-16,15.35
90343,PI   ,WL9313450C,12-07-18,1,N,11/20/2018,91.09
90678,PI   ,DB3918045GA,06/30/2017,2,U,06/14/2017,44.31
98060,PI   ,BK3Q6K679BA,04-02-18,1,Y,02-09-18,35.03
90343,PI   ,BB5E2D224BB,12-07-18,1,N,09/18/2018,14.87
90427,PI   ,W718806S437,12-07-18,2,N,10/29/2018,2.32
91065,PI   ,AV6Z9155B,12-07-18,1,N,12-04-18,32.14
90715,PI   ,CV611125GA,12-07-18,4,N,12-03-18,78.85
91080,PI   ,XS614A084AC,12-07-18,1,Y,06/30/2018,11.57
90427,PI   ,BV612M007BA,12-07-18,1,N,11-05-18,32.07
90343,PI   ,WL5111399T,12-07-18,2,N,11/21/2018,10.15
91124,PI   ,MFL158MC,12-07-18,5,N,11/29/2018,3.69
91123,PI   ,AB392116C144FA,12-07-18,1,Y,09/27/2018,2.84
91080,PI   ,AGSF24FM,12-07-18,2,Y,10-09-18,3.3
91123,PI   ,SXM104BL,12-07-18,6,N,12-07-18,2.13
90427,PI   ,DS7Z9D354B,12-07-18,1,N,04-10-18,24.4
90715,PI   ,C1BB17683AD,12-07-18,1,N,10/24/2018,76.9
90257,PI   ,7S7G6714BB,04-03-18,12,N,04-03-18,6.27
90148,PI   ,W700678S442,12-07-18,3,N,11/23/2018,2.37
90427,PI   ,W520415S442,12-07-18,4,N,11/15/2018,0.9
90639,PI   ,CJ5417528BD,12-07-18,4,N,11/27/2018,15.79
90427,PI   ,3M513K099AD,12-07-18,7,N,12-06-18,12.84
90678,PI   ,AV6Q9155BA,06/30/2017,3,U,05-12-17,45.42
90639,PI   ,DB3913404AA,12-07-18,2,N,11/16/2018,108.6
90343,PI   ,MEAS6J19N619AA,12-07-18,10,N,12-06-18,8.93
90678,PI   ,YS6J2K021D1C,06/30/2017,3,U,05/31/2017,32.21
90639,PI   ,AB312L361AB,12-07-18,19,N,12-06-18,75.55
90678,PI   ,9XG156687L,06/30/2017,8,U,06-03-15,2.89
90148,PI   ,WL5118380SA,12-07-18,2,N,12-06-18,12.13
90148,PI   ,3412687,12-07-18,1,N,12-05-18,103.25
90257,PI   ,AB312200BAMC,04-03-18,4,N,03/26/2018,73.89
90715,PI   ,YS6A9K163AA,12-07-18,2,N,12-05-18,19.64
91080,PI   ,AB399601AD,12-07-18,21,N,12-06-18,23.89
90427,PI   ,BB3Q9K022BG,12-07-18,1,N,10-05-18,0
90343,PI   ,AB3919D629BCDFS,12-07-18,1,N,09/26/2018,362.38
91124,PI   ,XM342454AA,12-07-18,1,Y,06/22/2018,2.23
90678,PI   ,3S717A564AG,06/30/2017,1,U,11/21/2016,77.6
90715,PI   ,5U3917528DA18,12-07-18,13,N,12-03-18,1.98
90639,PI   ,AB396C301CB,12-07-18,6,N,12-01-18,25.6
90639,PI   ,8A6117K747CA,12-07-18,1,N,11-05-18,14.59
91124,PI   ,9M5Q6C855AA,12-07-18,4,Y,09/26/2018,1.41
90678,PI   ,8V218K218AB,06/30/2017,5,U,06-09-17,19.43
91065,PI   ,8A61237W10AB35B8,12-07-18,1,Y,09-05-18,1.33
90647,PI   ,2S6J1K018AA           ,06/22/2017,3,U,01/24/2017,16.75
91065,PI   ,FA6J130D00FA3JA6,12-07-18,4,N,12-04-18,23.82
91098,PI   ,F2GZ1A189E,12-07-18,1,Y,05/18/2018,24.88
90148,PI   ,AV1T14K147AA,12-07-18,3,N,12-05-18,32.13
90639,PI   ,YN2G6714B2AMC,12-07-18,3,N,12-05-18,4.31
98060,PI   ,3M5T13480AC,04-02-18,1,Y,02/13/2018,10.77
90257,PI   ,7N2118495AC,04-03-18,1,N,03/27/2018,47.21
90678,PI   ,2S619H307CF,06/30/2017,1,U,11/14/2014,123.32
90427,PI   ,4M5G6379AB,12-07-18,3,N,11/16/2018,0.87
90427,PI   ,2S6Q6734AA,12-07-18,15,N,12-06-18,0.79
90678,PI   ,MFA539,06/30/2017,3,U,04-10-14,4.33
91123,PI   ,BP0110602SA1,12-07-18,1,Y,07/26/2018,0.85
91123,PI   ,BF200D0T4MC,12-07-18,14,Y,08-06-18,1.2
90427,PI   ,UH7134152,12-07-18,9,N,10/29/2018,1.19
90678,PI   ,AFL101,06/30/2017,3,U,07-08-16,7.01
90639,PI   ,GC1JS17528CA,12-07-18,1,N,11-08-18,19
90257,PI   ,CK4Q9Y438AA,04-03-18,1,N,03-02-18,44.47
90678,PI   ,996062202SA,06/30/2017,2,U,01/26/2017,2.12
91124,PI   ,FB3Q6C301GA,12-07-18,1,Y,08/27/2018,39.08
90678,PI   ,AS699E731AC,06/30/2017,1,U,04/28/2017,18.16
90148,PI   ,W709618S442,12-07-18,2,N,11/13/2018,1.67
90678,PI   ,7M3915K600AC,06/30/2017,1,U,10-03-16,105.68
90647,PI   ,UR5828450A            ,06/22/2017,8,U,04/13/2017,9.93
90647,PI   ,94FB16B626AA,06/23/2017,3,U,06/23/2017,16.06
90257,PI   ,LF5013Z40AMC,04-03-18,12,N,03/29/2018,10.87
91064,PI   ,6G9N6744BA,12-07-18,2,N,10/26/2018,7.67
91080,PI   ,CN119601AD,12-07-18,8,N,12-06-18,13.33
91106,PI   ,FDFIES09GD,12-07-18,1,Y,11/29/2018,24.91
90343,PI   ,FB3Q6006GA,12-07-18,1,N,10-02-18,3932.76
90343,PI   ,E802282S72,12-07-18,4,N,11/20/2018,1.55
91064,PI   ,FSA137340E,12-07-18,1,Y,10-12-18,46.87
90639,PI   ,14FR45CPA,12-07-18,1,N,10-08-18,138.65
91123,PI   ,AMBM5JX130A88AA,12-07-18,2,Y,07/26/2018,12.26
90770,PI   ,W715989S442,12-07-18,3,Y,08/16/2018,1.01
90770,PI   ,CV4417K922AD5BQH,04-03-18,2,Y,06/27/2017,5.42
91080,PI   ,YN2G6714B2AMC,12-07-18,8,N,11/28/2018,3.97
90678,PI   ,AS6914529BA,06/30/2017,3,U,05-08-17,16.63
90770,PI   ,EB3G8C362GA,04-03-18,4,N,03/29/2018,24.46
91064,PI   ,96NB3328Z,12-07-18,1,Y,06/13/2018,17.32
90678,PI   ,2S6G6D316AA,06/30/2017,2,U,06-06-17,30.5
90647,PI   ,CM5G6048CA            ,06/22/2017,10,U,03/31/2017,4.04
90678,PI   ,BB3Q6006FA,06/30/2017,1,U,09-06-16,3097.89
90343,PI   ,BK3Q6K682DA,12-07-18,3,N,12-06-18,422.32
90148,PI   ,AB3919E616BA,12-07-18,1,N,11/21/2018,11.26
90427,PI   ,EM5G6714AA,12-07-18,46,N,12-06-18,3.57
91065,PI   ,96MM8587AD,12-07-18,1,Y,11/14/2018,3.69
91064,PI   ,YN2G6714B2AMC,12-07-18,10,N,12-06-18,3.99
91080,PI   ,96FJ19G244AA,12-07-18,2,Y,10/22/2018,16.91
90678,PI   ,7S7G6714BB,06/30/2017,4,U,06/28/2017,5.16
90427,PI   ,CM5G6477DD,12-07-18,2,N,11/16/2018,331.56
90770,PI   ,BKR5E11NGK,12-07-18,4,N,12-07-18,2.27
90257,PI   ,EV6T1A180DC,04-03-18,4,N,02/26/2018,34.62
90427,PI   ,BK212A097FA,12-07-18,3,N,11-12-18,77.01
90678,PI   ,EB3B19N619AA,06/30/2017,6,U,06/27/2017,32.49
91098,PI   ,AB399601AD,12-07-18,17,N,12-07-18,23.89
98060,PI   ,AB3917683AAE,04-02-18,2,N,03/29/2018,80.08
90678,PI   ,1S618N030AA,06/30/2017,2,U,06/26/2017,2.21
91098,PI   ,AB311215BC,12-07-18,1,Y,08-08-18,79.68
90678,PI   ,3M5Q9176AA,06/30/2017,2,U,06-06-16,10.45
98060,PI   ,FB3Q6A228BA,04-02-18,1,N,03/27/2018,100.83
90678,PI   ,CC119601CB,06/30/2017,8,U,06/28/2017,14.1
90678,PI   ,948F6C315AA,06/30/2017,1,U,11-10-16,19.16
91080,PI   ,EB3B19N619AA,12-07-18,4,N,11/20/2018,32.67
90770,PI   ,W712650S417,12-07-18,2,N,11/23/2018,0.97
90343,PI   ,HU7JM4G323AA,12-07-18,2,N,12-06-18,20.2
90647,PI   ,BK3Q6268AA,06/26/2017,1,U,09/23/2015,77.31
90343,PI   ,9XG023722M,12-07-18,8,N,11/21/2018,3.94
91124,PI   ,LF5013Z40AMC,12-07-18,5,Y,10/22/2018,9.91
90427,PI   ,DG9H18D483BA,12-07-18,5,N,06/14/2018,12.14
90715,PI   ,BK3Q6019CB,12-07-18,1,N,09/19/2018,76.86
91124,PI   ,AS6917K605AA,12-07-18,1,Y,09/26/2018,2.18
90715,PI   ,9M5J9176AA,12-07-18,1,N,10/31/2018,24.27
90678,PI   ,AS6J17402AB,06/30/2017,4,U,06/27/2017,4.95
91065,PI   ,WL8113465A,12-07-18,8,Y,07/23/2018,1.97
90257,PI   ,AV6Q6M250AB,04-03-18,2,N,03/23/2018,24.62
91124,PI   ,BPR5ESNGK,12-07-18,19,Y,10-03-18,2.06
91124,PI   ,MEAS6J19N619AA,12-07-18,21,N,12-07-18,9.14
90427,PI   ,XM342069AA,12-07-18,4,N,12-04-18,1.4
90427,PI   ,BK2Q9H454DA,12-07-18,1,N,11/29/2018,10.88
91106,PI   ,AB3914A132CB,12-07-18,1,N,11/13/2018,76.85
91064,PI   ,DS7Q6714AB,12-07-18,1,Y,12-06-18,9.35
98060,PI   ,C0ST6TCEC,04-02-18,2,N,03-09-18,200.92
90343,PI   ,AB3919849ADDFS,12-07-18,1,N,10-03-18,71.62
90343,PI   ,WE011349Y,12-07-18,1,N,12-03-18,32.59
91123,PI   ,BK3Q6M090AB,12-07-18,10,N,11/20/2018,8.33
90343,PI   ,3F1A12A648AB,12-07-18,2,N,11/30/2018,27.64
90715,PI   ,AB399B072AD,12-07-18,2,N,12-05-18,28.8
98060,PI   ,EB3B29701AE,04-02-18,1,Y,01/24/2018,59.3
90427,PI   ,BF500D0T4MC,12-07-18,117,N,12-06-18,2.8
90770,PI   ,UNIVERSAL,12-07-18,3,N,11/27/2018,10.3
91064,PI   ,AB3J9601A1B,12-07-18,27,N,12-07-18,30.5
90678,PI   ,98AX9601AA,06/30/2017,1,U,04-07-17,4.95
90257,PI   ,AV6Z9155B,04-03-18,3,N,03/29/2018,32.55
91064,PI   ,DG9Z14526J,12-07-18,2,Y,02/22/2018,9.93
90770,PI   ,RMH2MJ9Y491CA,04-03-18,2,N,03/20/2018,286
90770,PI   ,XS6F12405A2A,04-03-18,42,N,03/15/2018,2.43
91098,PI   ,45011760,12-07-18,4,N,11/20/2018,2.11
91065,PI   ,AB3915201AA,12-07-18,1,N,12-05-18,62.95
91064,PI   ,FK2118045AA,12/28/2017,2,Y,12/28/2017,0
98060,PI   ,7M5R6C631AD,04-02-18,1,N,03/15/2018,38.28
90427,PI   ,EB3G9601AA,12-07-18,17,N,12-06-18,31.66
90639,PI   ,BK3Q6K682DA,12-07-18,1,N,11/26/2018,435.39
90678,PI   ,77TT7288A1ABM,06/30/2017,6,U,06/22/2017,0.62
90770,PI   ,AM8V4J130A88AA3YYW,04-03-18,5,N,03-06-18,10.97
91080,PI   ,AB397890EB,12-07-18,2,Y,08/26/2016,7.44
90678,PI   ,MFA689,06/30/2017,4,U,08/23/2016,5.93
90416,PI   ,ACCWHRC1MC,06/27/2017,44,N,06/26/2017,3.63
98060,PI   ,SX4B424A,04-02-18,2,Y,11/16/2017,37.41
91080,PI   ,6U7JM2C936BA,12-07-18,1,Y,11/14/2018,132.82
90678,PI   ,AB3915A416KA,06/30/2017,2,U,04/30/2014,27.14
90678,PI   ,98AG15052AB,06/30/2017,2,U,07-02-14,11.02
98060,PI   ,BG9X9601CA,04-02-18,1,Y,09/13/2017,41.72
90257,PI   ,MEYS6J2K021DF,04-03-18,2,N,04-03-18,36.01
91123,PI   ,CM5G6K301EB,12-07-18,2,Y,10-01-18,29.08
90647,PI   ,AG9G9P847AA           ,06/22/2017,3,U,03/31/2017,4.81
90715,PI   ,7S618B081AB,12-07-18,7,N,12-03-18,15.32
90343,PI   ,AB392140860AA,12-07-18,1,N,11/17/2018,11.32
90647,PI   ,2S6G9K478B9B          ,06/22/2017,1,U,04/24/2017,6.54
91064,PI   ,AV6Z9155B,12-07-18,2,N,11/30/2018,30.3
98060,PI   ,W704408S300,04-02-18,1,N,03/13/2018,0.25
98060,PI   ,5M5G6K254AB,04-02-18,1,N,03/27/2018,38.37
90678,PI   ,WE0112205,06/30/2017,1,U,06/30/2017,34.39
91080,PI   ,4M5G12405X1E,12-07-18,18,N,12-07-18,2.43
91098,PI   ,AB3919N619AA,12-07-18,29,N,12-07-18,6.45
91124,PI   ,CV6Z1012C,12-07-18,8,N,11/26/2018,1.82
90148,PI   ,5U3917528DA18,12-07-18,11,N,11/29/2018,1.98
91124,PI   ,EB3B19N619AA,12-07-18,2,N,11/30/2018,26.9
98060,PI   ,BK212A097FA,04-02-18,2,Y,11/15/2017,73.74
90148,PI   ,8V512K021CA,12-07-18,2,N,12-06-18,58.61
91098,PI   ,AB311125AC,12-07-18,10,N,12-06-18,50.73
90343,PI   ,2S6H8B274AG,12-07-18,2,N,08/31/2018,14.63
90343,PI   ,2AAA37006,12-07-18,10,N,08/23/2018,1.16
90647,PI   ,DS7Q6714AA            ,06/22/2017,6,U,06/19/2017,5.71
90427,PI   ,BM5G6584BA,12-07-18,2,N,09/28/2018,8.84
91124,PI   ,MEBV6J2K021AA,12-07-18,1,Y,03-05-18,85.7
90148,PI   ,3M5H8K218AJ,12-07-18,1,N,08/31/2018,13.17
98060,PI   ,XM341126BC,04-02-18,1,N,03-01-18,71.66
90770,PI   ,6N293K155AC,04-03-18,3,N,03/23/2018,15.95
90715,PI   ,W713392S440,12-07-18,16,N,11/30/2018,1.68
90343,PI   ,W715587S442,12-07-18,12,N,11-09-18,1.81
90639,PI   ,BK3Q6019BB,12-07-18,2,N,11/21/2018,54.16
91064,PI   ,AFL101,12-07-18,1,Y,11/14/2018,6.12
90427,PI   ,EB3Z16A550B,12-07-18,2,N,11/19/2018,7.7
91065,PI   ,8A6G9441AA,12-07-18,4,Y,07-10-18,3.94
90647,PI   ,AS694A084AA,06/30/2017,1,U,06/30/2017,21.39
90416,PI   ,AB399B072AD,06/27/2017,3,N,06/26/2017,23.29
90427,PI   ,AB393533BA3ZHE,12-07-18,1,N,09/18/2018,25.1
98060,PI   ,AB392116C144FA,04-02-18,1,N,03/23/2018,3.41
90715,PI   ,BF500D0T4MC,12-07-18,132,N,12-06-18,2.8
90678,PI   ,DF8067330A,06/30/2017,2,U,06/17/2016,20.96
91124,PI   ,AV1T18A886AA,12-07-18,1,Y,10/15/2018,18.7
90678,PI   ,AB391007CA,06/30/2017,3,U,05/16/2017,77.07
90257,PI   ,BK3Q6K682CCWAR,04-03-18,1,N,03-01-18,544.81
90427,PI   ,AB3915A417AJ,12-07-18,2,N,11/13/2018,12.39
91064,PI   ,5T2A13465AA,12-07-18,4,Y,08/25/2018,2.07
90343,PI   ,AB3J9601A1B,12-07-18,153,N,12-06-18,14.92
90343,PI   ,8U3919G219CD,12-07-18,2,N,12-05-18,5.41
90427,PI   ,CN118B273CB,12-07-18,1,N,08/21/2018,17.06
90770,PI   ,WE0114302MC,12-07-18,1,Y,11/28/2018,2.8
90427,PI   ,4S6911000AB,12-07-18,2,N,11/26/2018,63.71
